,Assets,AssetsCurrent,CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockParOrStatedValuePerShare,CommonStockValue,IncomeTaxExpenseBenefit,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,OperatingIncomeLoss,PropertyPlantAndEquipmentNet,RetainedEarningsAccumulatedDeficit,StockholdersEquity,name,cityba,afs,Major Group,cluster label
2692,123288965.0,337511684.5,85110632.74,-24313925.39,-4.204933263,48642343.82,-6367805.437,81973.0,123288965.0,309267022.7,-9785580.0,-26092597.37,8758365.0,3980759.0,-216414.0,269422577.0,1293374973.0,123206992.0,invesco db precious metals fund,downers grove,4,62,0
2693,97027067.0,392394339.9,80956641.67,-23397542.88,-4.952803349,49201403.29,-6713415.173,63627.0,97027067.0,398675118.5,1703549.0,-25400788.82,-2284199.0,1947571.0,-164417.0,221161409.0,1282766797.0,96963440.0,invesco db gold fund,downers grove,4,62,0
2694,25050389.0,449902258.2,76186102.14,-20392085.72,-5.781994757,49144554.9,-7513186.003,20455.0,25050389.0,502029308.0,12599256.0,-22758181.05,-12656838.0,403896.0,-76089.0,143475505.1,1230946012.0,25029934.0,invesco db g10 currency harvest fund,downers grove,4,62,0
2695,134418674.0,430111526.4,99292890.06,-23247555.0,-2.46251243,65820987.16,0.0,44186.0,134418674.0,332800003.4,-19226980.0,-5469141.075,-315895.0,-304950.0,30714271.58,201323185.3,0.0,541293208.9,invesco currencyshares australian dollar trust,downers grove,4,62,0
2696,210122341.0,674428470.4,273499962.4,59534261.0,-3.532458084,66738925.62,0.0,61470.0,210122341.0,502311499.7,55115628.0,4180828.794,-335344.0,-179067.0,20501389.2,195894006.1,0.0,573319901.2,invesco currencyshares canadian dollar trust,downers grove,4,62,0
2697,517204946.0,2032329998.0,225053678.1,-3243345.0,-23.90718139,21804487.6,-7619865.795,320127.0,517204946.0,2598715202.0,-126776079.0,-6449755.298,123532734.0,209815127.0,-901233.0,-3382022.543,1478350312.0,516884819.0,invesco db oil fund,downers grove,2,62,0
2698,166583688.0,490293294.0,170849523.8,7967343.0,-3.199562472,68535438.78,0.0,51913.0,166583688.0,310168786.2,7063964.0,111858.7332,-299785.0,-158067.0,34039423.35,726347384.8,3464531031.0,648253702.8,invesco currencyshares british pound sterling trust,downers grove,4,62,0
2699,264896774.0,417010134.9,110166764.1,-24033414.0,-3.353727637,68056684.88,0.0,5152214.0,264896774.0,265775399.3,-8488191.0,-15263153.24,-1677491.0,-1646537.0,35808847.15,734626504.3,3426178066.0,650330948.8,invesco currencyshares swiss franc trust,downers grove,4,62,0
2700,80505435.0,250402237.4,86293074.38,-20856522.9,-3.118692048,49025720.53,-6509193.615,407150.0,80505435.0,187752031.1,-10564289.0,-23373872.87,10290447.0,-2969464.0,-145004.0,278291086.4,1255653119.0,80098285.0,invesco db us dollar index bearish fund,downers grove,4,62,0
2701,25596286.0,355202621.9,80786318.61,-19556050.9,-4.54638066,48594288.91,-7298332.583,16319.0,25596286.0,358525737.9,-130867.0,-21870217.28,-220778.0,-306756.0,-98056.0,192544022.2,1218224297.0,25579967.0,invesco db silver fund,downers grove,4,62,0
2702,293977273.0,397337226.9,88172453.29,-33786948.0,-3.564433982,68060824.84,0.0,249524.0,293977273.0,259471647.1,-22016204.0,-11820004.38,-1507346.0,-1509159.0,37712615.46,733717591.9,3428251899.0,643397538.1,invesco currencyshares euro trust,downers grove,4,62,0
2703,109237476.0,691137996.5,72663306.84,-27363909.19,-8.805731355,48422456.75,-7395912.565,64227.0,109237476.0,845034478.2,21435139.0,-29459616.95,-21681305.0,16356630.0,-166655.0,92842059.84,1309753705.0,109173249.0,invesco db energy fund,downers grove,4,62,0
2704,182437382.0,316105011.8,7724583.161,-68857272.0,-2.387935314,65234853.33,0.0,80149.0,182437382.0,262585112.0,-52549089.0,-18004498.58,-634277.0,-586838.0,35344427.49,210152077.4,0.0,533377446.3,invesco currencyshares japanese yen trust,downers grove,4,62,0
2705,22643855000.0,6310006258.0,1022477922.0,120715064.8,-140.826174,95753854.92,45451200.16,0.0,22567861359.0,6799519765.0,285839841.3,-433530172.7,278749267.7,206614913.9,191301999.1,1913261081.0,3239716283.0,2903234572.0,grayscale bitcoin trust (btc),stamford,4,62,0
2706,18681540.0,-168928457.3,133613232.0,-30031976.11,4.735213319,66551222.82,0.0,206660.0,18681540.0,-601979667.4,-27590535.19,-81916448.96,76894641.77,-4245549.846,40600655.61,1139190454.0,4323746443.0,657963970.3,managed futures premier warrington l.p.,dallas,4,62,0
2707,10595721.0,212078666.3,8784452.0,1441309.0,0.131342729,75693038.92,4954345.106,616559.0,10595721.0,34158271.88,350153.0,-3581405.293,1091156.0,2178035.0,51864326.64,500992931.2,1636078523.0,580047107.4,"united states 12 month natural gas fund, lp",walnut creek,4,62,0
2708,369263860.0,-349544254.7,206356884.6,-11270851.29,10.17109327,74434304.88,16126644.15,11061281.0,369263860.0,-1106043251.0,-92490543.94,-76870174.13,155720693.8,23035224.0,92385035.41,1139409114.0,1987515041.0,1007101525.0,ceres orion l.p.,new york,4,62,0
2709,124296523.0,-551371022.6,194446995.3,-12253114.73,13.25427899,74293652.32,15022403.5,10715995.0,124296523.0,-1367455316.0,-90842911.67,-70398375.44,146584411.2,6102846.0,83730438.57,1166230360.0,1958674316.0,963177597.6,ceres tactical commodity l.p.,new york,4,62,0
2710,73698982.0,-573684581.1,192430341.7,-12525094.69,13.61688779,74252834.54,14913394.28,2985146.0,73698982.0,-1395185656.0,-91382035.08,-69447871.73,145877939.8,4858857.0,83088367.6,1166491581.0,1955054687.0,957657132.9,ceres tactical systematic l.p.,new york,4,62,0
2711,152215515.0,195216920.6,242906981.9,3970729.64,2.831971663,56570374.17,1849825.916,2216646.0,152215515.0,-190811649.5,93242483.29,-129352879.0,38708284.44,6731394.0,-1735810.0,758537570.2,1794246414.0,806470934.8,ceres classic l.p.,new york,4,62,0
2712,129786297.0,-206546514.0,13361604.0,-105052573.7,7.122632849,72111880.8,17246229.36,4012097.0,129786297.0,-702791850.6,-144294859.7,-136033961.8,171140840.8,69649515.67,118706458.1,992351873.6,1964885372.0,1024341046.0,nestor partners,greenwich,4,62,0
2713,118991786.0,-20088857.56,11704426.0,-104587550.0,2.578913001,53647225.02,5380.380165,4997117.0,118991786.0,-238463206.5,65190451.46,-197076143.5,24403425.52,7551585.0,-1496775.0,710081433.8,1717063181.0,754277290.3,global macro trust,greenwich,4,62,0
2714,136289025.0,-173529371.9,295002.0,-126992973.3,4.887095708,69344814.66,17638999.21,18806663.0,482957993.0,-635052309.9,-137951477.5,-160432949.4,167627664.9,70268220.85,118738375.8,989748355.7,1972882773.0,1059885491.0,millburn multi-markets fund l.p.,greenwich,4,62,0
2715,300136893.0,249567280.5,1257827.0,-99619770.09,-0.279031099,69556884.35,9855272.881,5330232.0,300136893.0,42606666.14,-26283313.0,-127444268.8,51804792.0,36225290.0,73013414.85,695263214.8,1959578709.0,910144929.7,campbell fund trust,baltimore,4,62,0
2716,145983644.0,167119582.6,570528.0,-93221984.47,0.957813146,69301550.26,7776039.152,3423972.0,145983644.0,-50273421.34,-9971870.0,-109814403.4,24607247.0,15630366.0,58537955.0,670539054.2,1940788509.0,851776850.8,campbell strategic allocation fund lp,"baltimore,",4,62,0
2717,97337393.0,-609037757.2,155006536.9,0.0,10.79885231,67131426.16,0.0,943878.0,97337393.0,-1251584266.0,-4259546.0,-1290476.452,4259546.0,-79853317.64,-2332238.0,1009441228.0,2391638098.0,605936153.2,man ahl diversified i lp,chicago,4,62,0
2718,698412161.0,-3503044486.0,80490.0,-71199092.26,42.78003309,76650667.81,0.0,1534982.0,698412161.0,-5281225220.0,14459198.89,-66516739.53,-19866047.61,-321981447.0,-73641522.96,1963291306.0,1184472624.0,518694893.9,bitwise 10 crypto index fund,san francisco,4,62,0
2719,1009604000.0,-492289036.9,225725830.2,-8100808.738,9.073011192,74716225.14,14981512.58,154000.0,1086843280.0,-1333886870.0,-63349505.91,-83962668.47,137626289.1,-12009000.0,74608382.9,1257786743.0,1986643794.0,1008750143.0,graniteshares gold trust,new york,1,62,0
2720,37494000.0,-598435694.7,194470261.0,-14612966.91,13.59547567,73626869.33,14825336.39,16000.0,122727039.0,-1428657297.0,-88058981.53,-72203560.19,143364903.7,1310000.0,81107535.0,1173511667.0,1953721919.0,959412469.0,graniteshares platinum trust,new york,4,62,0
2721,29134311.0,-20325432.38,85298729.31,-42617048.8,4.30435202,70694654.18,5943479.574,640865.0,29134311.0,-388584868.3,-2010749.0,-43699063.65,2010749.0,-22068322.03,39347615.13,726187096.3,1938541527.0,779061745.9,graham alternative investment fund i llc,rowayton,4,62,0
2722,30035628.0,-19524946.83,84940906.19,-42653055.85,4.271322371,70669183.73,5856526.209,188308.0,30035628.0,-386155223.7,-739233.0,-43717160.49,739233.0,-22717083.03,38746607.14,724305518.7,1938028176.0,777496997.9,graham alternative investment fund ii llc,rowayton,4,62,0
2723,27195649.0,115864821.0,64398.0,1598749.0,0.554848995,26796289.0,-3380013.742,23582.0,-102038001.5,-2777723.219,4351368.0,-3462970.323,-3875511.0,1297878.0,-51486.0,393901528.9,1353747935.0,356963827.9,metaurus equity component trust,hoboken,4,62,0
2724,10502286099.0,2904861081.0,579530904.7,46864812.07,13.64237779,81309955.47,29208922.93,9617776456.0,10585403370.0,2823953046.0,73281529.76,-239214715.2,216097660.8,125372717.1,144263039.5,1372191356.0,2499173838.0,1812078266.0,frontier funds,golden,4,62,0
2725,167794891.0,-269704533.6,14124536.0,5198496.0,5.647313399,77420397.94,6005035.442,3056811.0,167794891.0,-682516222.2,-23961557.0,-3979422.908,29160053.0,-24493743.2,49856766.3,726516077.6,1593276012.0,573598995.5,futures portfolio fund l.p.,gaithersburg,4,62,0
2726,2057451.0,130291424.6,97421500.11,278003.0,0.0,45428602.31,-5082524.378,279464.0,-89622118.74,-35963157.72,1800000.0,-2187692.434,-1521997.0,-22031.0,-28115.0,95445920.92,96125722.25,1800018.0,wilshire wshares enhanced gold trust,new york,4,62,0
2727,45933707.0,-268790280.5,5249782.0,-91522885.25,4.361592684,65542392.48,0.0,1365375.0,45933707.0,-611806192.1,-50677011.1,-120220910.2,75903755.03,1331800.0,46452634.29,1112701169.0,4218210218.0,651748136.0,grant park futures fund limited partnership,chicago,4,62,0
2728,24722510.0,-113677644.4,14666485.0,-101252302.9,4.11221252,54495043.91,292710.6399,762725.0,24722510.0,-377988291.8,58422705.29,-189350055.7,26776856.9,1951046.0,-546209.0,738206003.3,1717454154.0,748018897.2,"altegris winton futures fund, l.p.",la jolla,4,62,0
2729,502216316.0,374242200.7,262346652.9,4113720.233,-0.878300202,55727708.24,2348527.833,10.0,596619445.4,36732205.26,105208704.2,-141616689.8,39499459.41,14182117.0,-303240.0,749835123.7,1818623517.0,850160435.4,vaneck merk gold trust,brooklyn,2,62,0
2730,49671005.0,950549602.1,111180575.3,-41117323.55,-6.734322066,66955562.65,9846642.163,327337.0,143562157.1,975896102.5,5392123.0,-64019216.68,16426191.0,59341361.0,71193417.72,49343668.0,-277139421.2,842624352.6,etf managers group commodity trust i,summit,4,62,0
2731,38625784.0,-327934891.5,31267694.0,-90599602.79,6.968443194,56677418.86,783809.4525,6130535.0,38625784.0,-711566526.8,51135120.66,-173248170.9,28822802.99,-17560054.0,-1982660.0,830055164.2,1722946019.0,740084886.7,"altegris winton futures fund, l.p.",la jolla,4,62,0
2732,2364346.0,30996889.26,207828344.5,-17145614.63,5.880108936,73156919.36,18688592.52,-110098769.6,90597153.26,-573185854.1,-117603437.2,-84382959.61,182011723.1,75322803.41,118681975.5,997133924.8,2027731698.0,1072391272.0,vaulted gold bullion trust,toronto,4,62,0
2733,367308000.0,130883205.0,220747535.1,-14920817.19,6.149900543,73440292.79,19054245.51,228011019.6,455363007.6,-455112185.3,-110968887.1,-89764415.58,183196441.1,77062378.12,119571091.4,1010169720.0,2044117517.0,1098100423.0,grayscale digital large cap fund llc,stamford,4,62,0
2734,0.0,140166565.1,0.0,322849.7106,0.0,4.0,0.0,1460090.0,0.0,1460090.0,58720.0,0.0,-58720.0,-17285.0,-68534.0,-15837389.22,-16859674.0,-1460090.0,"start scientific, inc.",austin,4,73,0
2735,208879000.0,19260000.0,5247000.0,-131000.0,0.0,546243000.0,-758000.0,49046000.0,208879000.0,40171000.0,23406000.0,-8742000.0,-14715000.0,-25119000.0,-13276000.0,5414000.0,-372889000.0,159833000.0,pareteum corp,new york,2,73,0
2736,179083000.0,138698000.0,58811000.0,13038050.18,0.001,131994000.0,1433000.0,13685000.0,179083000.0,7340000.0,-2191000.0,865000.0,10930000.0,3787000.0,11079000.0,1260000.0,33310000.0,165398000.0,"simulations plus, inc.",lancaster,4,73,0
2737,51899000.0,19240000.0,3660000.0,-1281000.0,0.0,550996000.0,-97000.0,59837000.0,51899000.0,58951000.0,3732000.0,-1898000.0,-3046000.0,-9424000.0,-8996000.0,6067000.0,-548917000.0,-7938000.0,pareteum corp,new york,2,73,0
2738,59507000.0,27710000.0,3336000.0,8119000.0,0.0,551543000.0,-82000.0,80492000.0,59507000.0,64638000.0,20591000.0,-3685000.0,-8735000.0,-23287000.0,-9897000.0,5898000.0,-562780000.0,-20985000.0,pareteum corp,new york,2,73,0
2739,10502286099.0,2904861081.0,579530904.7,46864812.07,13.64237779,81309955.47,29208922.93,9617776456.0,10585403370.0,2823953046.0,73281529.76,-239214715.2,216097660.8,125372717.1,144263039.5,1372191356.0,2499173838.0,1812078266.0,"nextgen healthcare, inc.",atlanta,1,73,0
2740,189485000.0,134827000.0,103911000.0,4731000.0,0.3,9482000.0,193000.0,238200686.2,189485000.0,57019000.0,-2994000.0,-276000.0,7995000.0,1972000.0,2041000.0,7746000.0,36889000.0,84487000.0,agilysys inc,alpharetta,2,73,0
2741,1458988000.0,412963000.0,112155000.0,-20896000.0,0.0001,15000.0,4659000.0,789707000.0,1458988000.0,287204000.0,-20858000.0,-7626000.0,8030000.0,-21446000.0,348000.0,240860774.5,-1199922000.0,669281000.0,ribbon communications inc.,plano,2,73,0
2742,7721102000.0,2540800000.0,246404000.0,-369211000.0,0.01,3769000.0,15175000.0,3694618000.0,7721102000.0,1542894000.0,-275378000.0,-910819000.0,819569000.0,204959000.0,267618000.0,1768617000.0,6546615000.0,3579003673.0,cerner corp,north kansas city,1,73,0
2743,624564000.0,194190000.0,63002000.0,-8525000.0,0.01,674000.0,559000.0,185996000.0,624564000.0,155062000.0,-2298000.0,-6540000.0,313000.0,2848000.0,3734000.0,13476000.0,131482000.0,438568000.0,"nextgen healthcare, inc.",atlanta,1,73,0
2744,2376300000.0,1146200000.0,596700000.0,-300500000.0,12.59441456,700000.0,-44700000.0,3906140171.0,2376300000.0,678900000.0,-97900000.0,-201700000.0,-1000000.0,-140800000.0,84400000.0,107400000.0,-1259100000.0,-308800000.0,unisys corp,blue bell,2,73,0
2745,13035000000.0,3263000000.0,338000000.0,-219000000.0,0.0001,0.0,110000000.0,8887000000.0,13035000000.0,3108000000.0,165000000.0,-640000000.0,256000000.0,374000000.0,269000000.0,654000000.0,1605000000.0,4099000000.0,"leidos holdings, inc.",reston,1,73,0
2746,354328000.0,187442000.0,66530000.0,-21843000.0,0.001,40000.0,-1143000.0,115683000.0,354328000.0,76880000.0,-5138000.0,-17378000.0,1184000.0,-6685000.0,-8859000.0,11468000.0,157917000.0,238645000.0,onespan inc.,chicago,1,73,0
2747,3839297000.0,1794406000.0,483443000.0,-2627000.0,1.0,146752000.0,3838000.0,1988847000.0,3839297000.0,1077424000.0,-22259000.0,-19842000.0,38463000.0,6702000.0,20218000.0,110617000.0,-102019000.0,1813465000.0,parsons corp,centreville,1,73,0
2748,9609336000.0,2202060000.0,1607306000.0,-87463000.0,18.48316688,-90355131.26,339906000.0,6343086279.0,9609336000.0,1361904000.0,-924547000.0,-68770000.0,876120000.0,310672000.0,740903000.0,233595000.0,2153326000.0,4097942000.0,open text corp,ontario canada,1,73,0
2749,7362100000.0,1990800000.0,1267616546.0,610000000.0,10.75010244,101943812.9,6800000.0,7819696311.0,7362100000.0,2456500000.0,539600000.0,-359900000.0,430700000.0,57600000.0,126000000.0,241800000.0,-1409200000.0,-33300000.0,godaddy inc.,tempe,1,73,0
2750,3033054000.0,696256000.0,487168000.0,19992000.0,0.001,124000.0,-1746000.0,1030099000.0,3033054000.0,367565000.0,-4777000.0,-32000.0,24056000.0,-11341000.0,-10667000.0,46973000.0,363350000.0,2002955000.0,netscout systems inc,westford,1,73,0
2751,80548000.0,67345000.0,21358000.0,1662000.0,0.001,17000.0,4000.0,15306000.0,80548000.0,12178000.0,-3774000.0,17922000.0,-12486000.0,-23644000.0,-15436000.0,3082000.0,-194896000.0,65242000.0,digimarc corp,beaverton,4,73,0
2752,1538198000.0,1506884000.0,1489829000.0,1178984000.0,0.0001,21000.0,-11328015.35,45228000.0,1538198000.0,38210000.0,1300288000.0,-6007000.0,-115415000.0,-116529000.0,-120857000.0,25435000.0,-906867000.0,1492970000.0,tusimple holdings inc.,san diego,4,73,0
2753,2540300000.0,840989000.0,229254000.0,-306082000.0,0.01,2766000.0,2192000.0,1146826000.0,2540300000.0,596079000.0,-75240000.0,-34545000.0,-196362000.0,21926000.0,23715000.0,59077000.0,664101000.0,1393474000.0,"allscripts healthcare solutions, inc.",chicago,1,73,0
2754,7762000000.0,2017000000.0,932000000.0,-150000000.0,0.0,876302422.8,8000000.0,10132000000.0,7762000000.0,780000000.0,-324000000.0,-98000000.0,272000000.0,94000000.0,163000000.0,391000000.0,-3529000000.0,-2509000000.0,scientific games corp,las vegas,1,73,0
2755,385622000.0,234687000.0,20292000.0,-114375000.0,0.01,-23377815.43,298000.0,236203000.0,385622000.0,219851000.0,-117657000.0,5180000.0,-1898000.0,2166000.0,-5638000.0,8617000.0,-267788000.0,149419000.0,asure software inc,austin,4,73,0
2756,1406444000.0,566806000.0,103209000.0,69000.0,0.01,398000.0,6354000.0,461801000.0,1406444000.0,279824000.0,-43751000.0,-19261000.0,65900000.0,23180000.0,29721000.0,116797000.0,687158000.0,944643000.0,sykes enterprises inc,tampa,1,73,0
2757,1546224000.0,347004000.0,85069000.0,-19848000.0,0.1,3058000.0,1829000.0,864421000.0,1546224000.0,176703000.0,-43141000.0,6439000.0,21660000.0,37312000.0,58451000.0,53171000.0,732974000.0,635754000.0,ebix inc,johns creek,2,73,0
2758,58470000.0,27416000.0,3410000.0,4967000.0,0.0,552157000.0,30000.0,85108000.0,58470000.0,58325000.0,23600000.0,-5555000.0,-13183000.0,-27007000.0,-9449000.0,5193000.0,-589787000.0,-46805000.0,pareteum corp,new york,2,73,0
2759,979369873.0,1826098.0,501493.0,-11755731.3,-3.250368838,62754343.49,-966863.8609,73994236.0,979369873.0,848884.0,979748724.0,-977500000.0,-1747231.0,-3605725.0,-799535.0,163093546.1,-5848336.0,5000007.0,reinvent technology partners y,new york,4,73,0
2760,60556000.0,45763000.0,19653000.0,389000.0,0.01,44000.0,35000.0,29903000.0,60556000.0,16414000.0,-322000.0,-153000.0,877000.0,-423000.0,-357000.0,842000.0,24373000.0,30653000.0,csp inc /ma/,lowell,4,73,0
2761,146303000.0,36047000.0,9214000.0,-1121000.0,0.0001,2000.0,51000.0,161549000.0,146303000.0,52288000.0,22086000.0,-1486000.0,-21721000.0,-15906000.0,-25625000.0,8921000.0,-80975000.0,-15246000.0,"american virtual cloud technologies, inc.",atlanta,4,73,0
2762,35860000.0,15309000.0,5437000.0,843000.0,0.001,5000.0,3000.0,44497000.0,35860000.0,42929000.0,-4000000.0,562000.0,4250000.0,-5853000.0,-4707000.0,210000.0,-62628000.0,-8637000.0,omniq corp.,salt lake city,4,73,0
2763,220094000.0,178403000.0,130996000.0,24951000.0,0.001,105000.0,13000.0,55394000.0,220094000.0,38658000.0,35474000.0,-4733000.0,-5790000.0,-33507000.0,-18556000.0,24725000.0,-177350000.0,238290123.8,telos corp,ashburn,4,73,0
2764,33737675.0,31117794.0,30462437.0,5680309.0,0.0,143.0,-3402178.812,1965998.0,33737675.0,1888661.0,9785210.0,-1124253.0,-2980648.0,-1703005.0,-3559304.0,23259.0,-19788694.0,31771677.0,"kubient, inc.",new york,4,73,0
2765,300795648.0,711714.0,50326638.3,-1569569.0,-2.188264091,50233635.78,-6475445.097,55220210.0,300795648.0,4120210.0,125000.0,-1950952.218,-1694569.0,-9957702.0,-4296108.0,129962435.2,-26172300.0,5000008.0,"dmy technology group, inc. iii",las vegas,4,73,0
2766,21575000.0,8637000.0,3004000.0,1178000.0,0.01,118000.0,8000.0,11869000.0,21575000.0,4623000.0,1745000.0,-204000.0,-363000.0,2297000.0,-624000.0,1135000.0,-50189000.0,9706000.0,"creative realities, inc.",louisville,4,73,0
2767,414527900.0,504534.0,296271.0,296271.0,0.0001,1035.0,-2104363.268,51194068.0,414527900.0,640600.0,415323585.0,-414000000.0,-1027314.0,-12244108.0,-1261199.0,-332356040.4,-50667203.0,-50666168.0,northern genesis acquisition corp. ii,kansas city,4,73,0
2768,2042950.0,84552006.51,148084.0,-1223932.0,0.001,114892.0,-4646813.887,1964074.0,2042950.0,1659910.0,1656111.0,-25637.0,-2896362.0,-2427829.0,-2474194.0,238629.0,-53737869.0,147123635.8,dsg global inc.,surrey,4,73,0
2769,72418511.0,38024041.0,14947372.0,-921984.5334,0.001,9100.0,72924.0,30154318.0,72418511.0,23845857.0,654675.0,-1249885.0,-411355.0,-204731.0,612316.0,854053.0,-59476586.0,42264193.0,widepoint corp,fairfax,4,73,0
2770,297488821.0,51850309.0,22209870.0,19083668.0,0.001,34696.0,-2231231.83,15693207.0,297488821.0,11910017.0,233807996.0,-191096439.0,-23627889.0,-16444619.0,-14618179.0,64753143.0,-133024728.0,281795614.0,"cleanspark, inc.",woods cross,4,73,0
2771,6172372000.0,1331176000.0,88031000.0,-19205000.0,0.1,4268000.0,42172000.0,3507094000.0,6172372000.0,884801000.0,-190596000.0,-426646000.0,592215000.0,457443000.0,112050000.0,190444000.0,3189087000.0,2665143000.0,caci international inc /de/,reston,1,73,0
2772,2042950.0,1245398.0,148084.0,-1223932.0,0.001,114892.0,-4395023.332,1964074.0,2042950.0,1659910.0,1656111.0,-25637.0,-2896362.0,-2427829.0,-2474194.0,238629.0,-53737869.0,211665373.1,dsg global inc.,surrey,4,73,0
2773,2336156000.0,543737000.0,50992000.0,-153337745.4,0.01,1038000.0,86256000.0,1016864000.0,2336156000.0,520860000.0,-462232000.0,-162250000.0,462129000.0,311469000.0,398719000.0,252481000.0,2412496000.0,1319292000.0,henry jack & associates inc,monett,1,73,0
2774,979369873.0,1826098.0,501493.0,-11755731.3,-3.250368838,62754343.49,-966863.8609,73994236.0,979369873.0,848884.0,979748724.0,-977500000.0,-1747231.0,-3605725.0,-799535.0,163093546.1,-5848336.0,5000007.0,reinvent technology partners y,new york,4,73,0
2775,52043000.0,23679000.0,2098000.0,-6197000.0,0.0,555491000.0,-48000.0,71473000.0,52043000.0,64003000.0,1618000.0,-929000.0,-6878000.0,-6551000.0,-10171000.0,4139000.0,-591144000.0,-44971000.0,pareteum corp,new york,4,73,0
2776,152353000.0,100939000.0,55851000.0,-2636000.0,-0.516677185,153000.0,-1056000.0,91976000.0,152353000.0,55353000.0,1110000.0,-1656000.0,-1917000.0,-23455000.0,-24270000.0,4590000.0,-127293000.0,60377000.0,tufin software technologies ltd.,tel aviv,2,73,0
2777,414527900.0,504534.0,296271.0,296271.0,0.0001,1035.0,-2315928.467,51194068.0,414527900.0,640600.0,415323585.0,-414000000.0,-1027314.0,-12244108.0,-2873957.0,-328875001.1,-50667203.0,-50666168.0,northern genesis acquisition corp. ii,kansas city,4,73,0
2778,5905000000.0,1343000000.0,133000000.0,-51238811.0,0.0001,0.0,26000000.0,3747706067.0,5905000000.0,1383000000.0,-73000000.0,-256000000.0,281000000.0,82000000.0,133000000.0,105000000.0,747000000.0,1618000000.0,science applications international corp,reston,1,73,0
2779,2278019000.0,572495000.0,320439000.0,-379623000.0,0.001,70000.0,4201000.0,897030000.0,2278019000.0,391617000.0,-421912000.0,27390000.0,14559000.0,5000000.0,15979000.0,67722000.0,-63123000.0,942045000.0,verint systems inc,melville,1,73,0
2780,37837000.0,19677000.0,15847000.0,13438000.0,0.01,424000.0,-4000.0,6937000.0,37837000.0,6645000.0,14448000.0,91000.0,-1066873.569,-60000.0,-4840000.0,76000.0,-81319000.0,30900000.0,streamline health solutions inc.,alpharetta,4,73,0
2781,414527900.0,504534.0,296271.0,296271.0,0.0001,1035.0,-2315928.467,51194068.0,414527900.0,640600.0,415323585.0,-414000000.0,-1027314.0,-12244108.0,-2873957.0,-328875001.1,-50667203.0,-50666168.0,northern genesis acquisition corp. ii,kansas city,4,73,0
2782,141257000.0,2008125.0,655155.0,-18187942.41,0.0,0.0,87000.0,14644695.0,141257000.0,49351000.0,347857960.0,-345000000.0,-18684000.0,-3013721.0,-3017786.0,1292000.0,-101960000.0,5000005.0,"smartrent, inc.",scottsdale,4,73,0
2783,42180000.0,37440000.0,8792000.0,-62000435.77,-1.037734672,41987253.12,-9377789.671,34573000.0,42180000.0,31013000.0,60605748.21,-101705956.2,-23425267.47,-29568000.0,-26466000.0,255000.0,-207717000.0,7720000.0,"borqs technologies, inc.","chaoyang district, beijing",4,73,0
2784,10209894.0,9811800.0,9311878.0,8204066.0,0.0001,16277.0,-3304403.352,1381888.0,10209894.0,1373616.0,8843188.0,-132256.0,-506867.0,-1223519.0,-1001826.0,209238.0,-14089552.0,8828006.0,worksport ltd,vaughan,4,37,0
2785,5521131.0,3841312.0,2948210.0,2124913.382,0.0,35458.0,-4487439.82,24869001.0,5521131.0,10891007.0,4975810.0,-31242.0,-3040776.0,-35904918.0,-2151546.0,45719.0,-67426672.0,-19347870.0,artificial intelligence technology solutions inc.,ferndale,4,37,0
2786,7636000000.0,3804000000.0,893000000.0,-285000000.0,3.933183288,103000000.0,48000000.0,6336336615.0,7636000000.0,2852000000.0,-329000000.0,-189000000.0,249000000.0,104000000.0,164000000.0,1833000000.0,2678000000.0,2600000000.0,autoliv inc,ogden,1,37,0
2787,10209894.0,9811800.0,9311878.0,8204066.0,0.0001,16277.0,-3304403.352,1381888.0,10209894.0,1373616.0,8843188.0,-132256.0,-506867.0,-1223519.0,-1001826.0,209238.0,-14089552.0,8828006.0,worksport ltd,vaughan,4,37,0
2788,651214000.0,626843000.0,206730000.0,-2264000.0,1.802368381,48838213.1,-1210105.257,84054000.0,651214000.0,21180000.0,154104000.0,-128354000.0,-28014000.0,-75923000.0,-29244000.0,7689000.0,-660424000.0,567160000.0,"luminar technologies, inc./de",orlando,4,37,0
2789,251455713.0,1346272.0,1026938.0,-1805156.682,-0.572004119,53476288.09,-4467556.727,29024373.0,251455713.0,-97327017.15,251554837.0,-250000000.0,-53691.0,-3017488.0,-2937356.0,144966404.2,-7461382.0,5000008.0,holley inc.,bowling green,4,37,0
2790,375581621.0,564400.0,123845.0,-4051932.457,-1.763611894,53547754.0,-6603481.104,49455667.0,375581621.0,206477.0,376547181.0,-375000000.0,-697486.0,-8398190.0,-19414465.7,158210970.0,-15072341.0,5000004.0,nextgen acquisition corp,boca raton,4,37,0
2791,1900000000.0,1035000000.0,555000000.0,-202000000.0,1.0,112000000.0,4000000.0,1051090181.0,1900000000.0,530000000.0,0.0,-18000000.0,-179000000.0,-205000000.0,-196000000.0,403000000.0,-1431000000.0,1030000000.0,"veoneer, inc.",southfield,1,37,0
