Company,SEDAR_url
Halo Resources Ltd.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00003832
Haltain Developments Corp.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00032030
Halterm Income Fund,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00004635
Hamblin Watsa Investment Counsel Ltd,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00009638
Hamilton Airlines 2000 Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00013599
Hamilton Health Sciences Corporation,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00046982
Hamilton Park Plaza Limited Partnership,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00025137
Hamilton Thorne Ltd.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00025407
Hamilton-Wentworth Facilities Limited Partnership,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00009427
Hammerhead Resources Inc. (formerly Canadian International Oil Corp.),https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00043180
Hammond Manufacturing Company Limited,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00002971
Hammond Power Solutions Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00015900
Hampton Court Resources Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00007570
Hampton Financial Corporation,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00036616
Hampton House Limited Partnership,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00025754
Hana Mining Ltd.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00017264
Handa Mining Corporation,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00030784
Handeni Gold Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00027556
Hanfeng Evergreen Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00019491
Hankin Water Technologies Limited,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00004202
"Hank Payments Canada Finco, Corp.",https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00053065
Hank Payments Corp. (formerly Nobelium Tech Corp.),https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00038188
Hanna Capital Corp.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00027478
Hannan Metals Ltd.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00015885
HANOUN MEDICAL INC.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00017428
Hansa Resources Limited,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00005676
Hansco Capital Corp.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00048705
Hanstone Gold Corp.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00046973
HANWEI ENERGY SERVICES CORP.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00023002
"Hapbee Technologies, Inc.",https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00050091
HAP Broad Commodity Fund,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00034144
HAP Commodity Yield Fund,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00032716
HAP Crude Oil Yield Fund,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00032715
HAP Managed Futures Fund,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00032714
HAP Natural Gas Yield Fund,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00032713
HAP Nexus Hedge Fund Replication Trust,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00031682
Happy Creek Minerals Ltd.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00023793
Happy Planet Foods Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00013992
Happy Supplements Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00007999
HAP Silver Yield Fund,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00032712
Harborside Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00013218
Harbour Clarkway Limited Partnership,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00042918
Harbour Equity JV Development Fund IV,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00044301
Harbour Equity JV Development Fund V,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00051025
Harbour Equity JV III Limited Partnership,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00039053
Harbour Equity JV II Limited Partnership,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00039239
Harbour First Mortgage Investment Trust,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00039242
Harbour High Yield Mortgage Investment Trust,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00039241
Harbour Pacific Minerals Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00021982
Harbour Petroleum Company Limited,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00002030
Harcourt Cochrane Limited Partnership,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00038841
Hardof Wolf Group Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00016207
Hardrock Extension Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00009769
Hard Suits Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00003342
Hardwood Properties Ltd.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00010029
Hardwoods Distribution Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00031887
Hardwoods Distribution Income Fund,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00020372
Harfang Exploration Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00030679
Harmac Pacific Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00001716
Harmony Acquisitions Corp.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00053036
Harmony Asset Limited,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00025513
Harmony Energy Technologies Corporation,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00046819
"Harmony Integrated Solutions, Inc.",https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00011927
Harmony Renewable Power 2 Limited Partnership,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00051190
"Harrison Street Social Infrastructure Fund A, L.P.",https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00048971
"Harrison Street Social Infrastructure Fund B, L.P.",https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00051173
"Harris Steel Group ULC (Formerly, Harris Steel Group Inc.)",https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00008000
Harrowston Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00002792
"Harrys Manufacturing Inc. (formerly, Westridge Resources Inc.)",https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00029138
Harry Winston Diamond Corporation,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00003786
Hars Systems Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00004804
HART,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00013719
Hartco Corporation,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00014895
Hartco Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00028318
Hartco Income Fund,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00022646
Harte Gold Corp.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00000171
Hartland Pipeline Services Ltd.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00009964
Hart Stores Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00004123
Harvest Banks & Buildings Income Fund,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00028833
Harvest Canadian Consolidated Energy Fund,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00048593
Harvest Canadian Income & Growth Fund,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00029857
Harvest Energy Trust,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00018577
Harvest Global Transportation Plus Fund,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00029470
Harvest Gold Corporation,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00023051
Harvest Grand Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00003003
Harvest Health & Recreation Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00027115
Harvest One Cannabis Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00029199
Harvest Operations Corp.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00021007
Harvest Pegasus Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00005637
Harvest Sustainable Income Fund,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00030332
"The Hash Corporation (formerly, Senternet Phi Gamma Inc.)",https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00007689
Hastings & Seymour Development Limited Partnership,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00007636
Hathor Exploration Limited,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00011164
HAVN Life Sciences Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00049941
HAW Capital 2 Corp.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00050359
Hawk Energy Corp.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00019241
Hawker Siddeley Canada Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00003706
Hawk Exploration Ltd.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00028415
HAWKEYE GOLD & DIAMOND INC.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00009004
"Hawkeye Systems, Inc.",https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00046901
Hawkins Properties Limited Partnership,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00048955
Hawkmoon Resources Corp.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00050197
HAWK OIL INC.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00005068
HayesCor Real Estate Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00039346
HBanc Capital Securities Trust,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00030382
HCC Holdings Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00026253
HCM Ventures Alberta (VCC) Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00047281
HCN Canadian Holdings-1 LP,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00048930
"HCN-Revera Joint Venture ULC (formerly, Regal Lifestyle Communities Inc.)",https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00033573
HCO Energy Ltd.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00002177
HD Retail Solutions Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00028711
Headwater Exploration Inc. (formerly Corridor Resources Inc.),https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00004919
Headwater Gold Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00049563
Headway Property Investment 77-1,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00010513
Headway Property Investment 77-IV,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00009086
Headway Property Investment 78-1,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00012464
The Health Care and Biotechnology Venture Fund,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00002288
Healthcare Leaders Income Fund,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00036476
Healthcare Special Opportunities Fund,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00037232
Health Choices Limited Partnership,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00040472
HealthLease Properties Real Estate Investment Trust,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00033101
Health Logic Interactive Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00030031
Healthscreen Solutions Incorporated,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00004066
HealthSpace Data Systems Ltd.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00037604
"Healthtrac, Inc.",https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00001879
Heart Force Medical Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00043447
HeartLink Canada (1999) Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00014465
"HeartWare International, Inc.",https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00033897
HEARx Canada Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00018210
Heathbridge Checkmark Equity Pooled Fund,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00040946
Heathbridge Foreign Equity Pooled Fund,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00050885
Heating Oil Partners Income Fund,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00017610
Hebron Bay Resources Ltd.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00012059
Hecla Mining Company,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00034430
HECLA QUEBEC INC.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00044124
Hedman Resources Limited,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00004806
Heeney Capital Acquisition Company Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00053340
Hefty Homes Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00042206
Hegco Canada Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00009244
HELD #5 Home Equity Land Development Limited Partnership,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00014696
The Helical Corporation Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00008312
Helijet International Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00008307
Helios Fairfax Partners Corporation (formerly Fairfax Africa Holdings Corporation),https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00040571
Heliostar Metals Ltd.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00007462
Helium Evolution Incorporation,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00052900
"Helius Medical Technologies, Inc.",https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00035818
Helix BioPharma Corp.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00007600
Helix Hearing Care of America Corp.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00007941
"Helix TCS, Inc.",https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00046907
"Heller Financial Canada, Ltd.",https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00015939
Hellix Ventures Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00009377
Hello Pal International Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00003824
Hemisphere Canadian Value Fund,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00040294
Hemisphere Energy Corporation,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00005454
Hemisphere Select Shares US Fund,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00040295
"Hemisphere Ventures LLC-AngelList Syndicate-Kubos, a series of AX-HeEs-Funds, LLC",https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00045917
Hemlo Explorers Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00026670
Hemostemix Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00036534
Hempco Food and Fiber Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00025252
Hemp for Health Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00047938
"HempFusion, Inc.",https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00048138
Hempfusion Wellness Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00050640
Hemp Hydrate International Holdings Ltd.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00046114
HempNova Lifetech Corporation,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00006168
"Hempsana Holdings Ltd. (formerly, Stralak Resources Inc.)",https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00008029
Hempsana Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00051865
Hemptown Organics Corp.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00047178
Herba Farms Ltd.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00046245
HERBTECH INC.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00009687
Heritage Cannabis Holdings Corp. (formerly Umbral Energy Corp.),https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00028793
Heritage Explorations Ltd,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00005706
Heritage Georgeville Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00045041
Heritage Global Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00035546
Heritage Mining Ltd.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00050892
Heritage Oil Corporation,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00010129
Heritage Oil Plc,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00026779
Heritage Optimal Plan,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00036711
Heritage Plans,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00004714
Heritage Ventures Ltd.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00008847
Hermes Financial Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00024740
Heron Exploration Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00003267
Heron Resources Limited,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00036217
Heroux-Devtek Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00002402
"Hertz Canada Finance Co., Ltd.",https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00012652
Hewlett Packard Enterprise Company,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00037866
HEXO Corp.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00036235
HFG Holdings Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00025695
HFI Flooring Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00010467
HFX Holding Corp.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00030400
HGI Industries Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00052925
HGS Technologies Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00014005
HHT Investments Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00034612
HIFI Engineering Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00048143
High-6 Split Incorporated,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00010887
High Arctic Energy Services Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00025582
High Arctic Energy Services Trust,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00022316
Highbank Resources Ltd.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00007649
Highbury Projects Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00022457
High Desert Gold Corporation,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00025730
"High Desert Mineral Resources, Inc.",https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00006035
High Energy Ventures Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00008446
HIGHFIELD PROPERTY INVESTORS CORP.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00008345
HighGold Mining Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00048102
Highgrade Ventures Ltd.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00007844
Highground Capital Corp.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00025949
High Ground Medica Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00052520
High Income Principal And Yield Securities Corporation,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00017231
Highland Copper Company Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00024140
Highland Energy Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00003846
Highlander Silver Corp. (formerly Lido Minerals Ltd.),https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00045337
Highland Properties Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00009516
Highlife Cannabis Group Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00048318
High Liner Foods Incorporated,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00001789
Highmark Innovations Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00052469
Highmark Technologies Corp.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00036818
High Mountain 2 Capital Corporation,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00050214
High North Resources Ltd.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00031203
Highpine Energy Ltd. (formerly Vaquero Energy Ltd.),https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00004700
Highpine Oil & Gas Limited,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00021806
"High Plains Uranium, Inc.",https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00022791
High Point Oil Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00043863
High Point Resources Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00008540
Highpoint Telecommunications Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00009094
High Profile Holdings Corp.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00048036
Highridge Exploration Ltd.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00001274
High River Acquisition Corp.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00002322
High River Gold Mines Ltd.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00002764
High Rock Canadian High Yield Bond Fund,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00035906
High-Sense Geophysics Limited,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00010985
Highspire Capital Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00008545
Highstreet 2016 Limited Partnership,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00039124
"High Street Capital Partners, LLC (dba Acerage Holdings)",https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00045645
Highstreet Chappelle (2015) Limited Partnership,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00038010
Highstreet Real Estate Opportunities Trust,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00043749
Highstreet Skyview Ranch (2015) Limited Partnership,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00038277
High Tide Inc.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00045217
High Tide Resources Corp.,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00053329
Hightown Housing Association Limited,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00053316
Highvale Coal Royalty,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00009297
